ID,ParentID,Title,Description,Type,Semester,Chapter
AP-19-M-05-02,AP-19-M-05,AP-19-M-05-02,"Explain the relationship between the partial pressure of a gas in air, the solubility of that gas in water, and the amount of the gas that can dissolve in water.",LO,Anatomy and Physiology II,7
AP-19-M-05-03,AP-19-M-05,AP-19-M-05-03,Compare and contrast the solubility of oxygen and carbon dioxide in plasma.,LO,Anatomy and Physiology II,7
AP-19-M-05-04,AP-19-M-05,AP-19-M-05-04,Describe oxygen and carbon dioxide concentration gradients and net gas movements between the alveoli and the pulmonary capillaries.,LO,Anatomy and Physiology II,7
AP-19-M-05-05,AP-19-M-05,AP-19-M-05-05,"Analyze how oxygen and carbon dioxide movements are affected by changes in partial pressure gradients (e.g., at high altitude), area of the exchange surface, permeability of the exchange surface, and diffusion distance.",LO,Anatomy and Physiology II,7
AP-19-M-05-06,AP-19-M-05,AP-19-M-05-06,Explain the effects of local changes in oxygen and carbon dioxide concentrations on the diameters of pulmonary arterioles and bronchioles.,LO,Anatomy and Physiology II,7
AP-19-M-05-07,AP-19-M-05,AP-19-M-05-07,Use the mechanisms of ventilation-perfusion coupling to predict the effect that reduced alveolar ventilation has on the distribution of pulmonary blood flow and to predict the effect that reduced pulmonary blood flow has on bronchiole diameter.,LO,Anatomy and Physiology II,7
AP-19-M-05-08,AP-19-M-05,AP-19-M-05-08,Describe oxygen and carbon dioxide concentration gradients and net gas movements between systemic capillaries and the body tissues.,LO,Anatomy and Physiology II,7
AP-19-M-05-09,AP-19-M-05,AP-19-M-05-09,Explain the influence of cellular respiration on oxygen and carbon dioxide gradients that govern gas exchange between blood and body tissues.,LO,Anatomy and Physiology II,7
AP-19-M-06,AP-19-M,M06 - Mechanisms of gas transport in the blood,Mechanisms of gas transport in the blood,Subject,Anatomy and Physiology II,7
AP-19-M-06-01,AP-19-M-06,AP-19-M-06-01,"Describe the ways in which oxygen is transported in blood, and explain the relative importance of each to total oxygen transport.",LO,Anatomy and Physiology II,7
AP-19-M-06-02,AP-19-M-06,AP-19-M-06-02,State the reversible chemical equation for oxygen binding to hemoglobin and predict how raising or lowering the partial pressure of oxygen will shift the equilibrium.,LO,Anatomy and Physiology II,7
AP-19-M-06-03,AP-19-M-06,AP-19-M-06-03,Interpret the oxygen-hemoglobin saturation curve at low and high partial pressures of oxygen.,LO,Anatomy and Physiology II,7
AP-19-M-06-04,AP-19-M-06,AP-19-M-06-04,Explain the changes in hemoglobin affinity for oxygen when the curve shifts to the right or the left.,LO,Anatomy and Physiology II,7
AP-19-M-06-05,AP-19-M-06,AP-19-M-06-05,"List factors that shift the oxygen-hemoglobin saturation curve to the right, and explain how this results in increased oxygen release at the tissues.",LO,Anatomy and Physiology II,7
AP-19-M-06-06,AP-19-M-06,AP-19-M-06-06,"List factors that shift the oxygen-hemoglobin saturation curve to the left, and explain how this facilitates oxygen binding to hemoglobin in the lungs.",LO,Anatomy and Physiology II,7
AP-19-M-06-07,AP-19-M-06,AP-19-M-06-07,*Describe the oxygen-fetal hemoglobin saturation curve and its impact on oxygen delivery to fetal tissues.,LO,Anatomy and Physiology II,7
AP-19-M-06-08,AP-19-M-06,AP-19-M-06-08,Describe the ways in which carbon dioxide is transported in blood and explain the relative importance of each to total carbon dioxide transport.,LO,Anatomy and Physiology II,7
AP-19-M-06-09,AP-19-M-06,AP-19-M-06-09,State the reversible chemical equation for the reaction of carbon dioxide and water to carbonic acid and then to hydrogen ion and bicarbonate ion.,LO,Anatomy and Physiology II,7
AP-19-M-06-10,AP-19-M-06,AP-19-M-06-10,Explain the relationship between pH and hydrogen ion concentration.,LO,Anatomy and Physiology II,7
AP-19-M-06-11,AP-19-M-06,AP-19-M-06-11,Predict how changing the partial pressure of carbon dioxide will affect the pH and the concentration of bicarbonate ions in the plasma.,LO,Anatomy and Physiology II,7
AP-19-M-06-12,AP-19-M-06,AP-19-M-06-12,Predict how changing the pH or the concentration of bicarbonate ions will affect the partial pressure of carbon dioxide in the plasma.,LO,Anatomy and Physiology II,7
AP-19-M-06-13,AP-19-M-06,AP-19-M-06-13,State the reversible chemical equation for carbon dioxide binding to deoxyhemoglobin.,LO,Anatomy and Physiology II,7
AP-19-M-06-14,AP-19-M-06,AP-19-M-06-14,"Explain the role of each of the following in carbon dioxide transport: carbonic anhydrase, hydrogen ions binding to hemoglobin, the chloride shift, and oxygen-hemoglobin saturation level.",LO,Anatomy and Physiology II,7
AP-19-M-07,AP-19-M,M07 - Control of pulmonary ventilation,Control of pulmonary ventilation,Subject,Anatomy and Physiology II,7
AP-19-M-07-01,AP-19-M-07,AP-19-M-07-01,Describe the locations and functions of the brainstem respiratory centers.,LO,Anatomy and Physiology II,7
AP-19-M-07-02,AP-19-M-07,AP-19-M-07-02,List and describe the major chemical and neural stimuli to the respiratory centers.,LO,Anatomy and Physiology II,7
AP-19-M-07-03,AP-19-M-07,AP-19-M-07-03,Compare and contrast the central and peripheral chemoreceptors.,LO,Anatomy and Physiology II,7
AP-19-M-07-04,AP-19-M-07,AP-19-M-07-04,"Define hyperventilation, hypoventilation, panting, eupnea, hyperpnea, and apnea.",LO,Anatomy and Physiology II,7
AP-19-M-07-05,AP-19-M-07,AP-19-M-07-05,Explain why it is possible to hold one’s breath longer after hyperventilating than after eupnea.,LO,Anatomy and Physiology II,7
AP-19-M-08,AP-19-M,M08 - Application of homeostatic mechanisms,Application of homeostatic mechanisms,Subject,Anatomy and Physiology II,7
AP-19-M-08-01,AP-19-M-08,AP-19-M-08-01,Provide specific examples to demonstrate how the respiratory system responds to maintain homeostasis in the body.,LO,Anatomy and Physiology II,7
AP-19-M-08-02,AP-19-M-08,AP-19-M-08-02,Explain how the respiratory system relates to other body systems to maintain homeostasis.,LO,Anatomy and Physiology II,7
AP-19-M-09,AP-19-M,M09 - Predictions related to homeostatic imbalance,Predictions related to homeostatic imbalance,Subject,Anatomy and Physiology II,7
AP-19-M-09-01,AP-19-M-09,AP-19-M-09-01,"Given a factor or situation (e.g., pulmonary fibrosis), predict the changes that could occur in the respiratory system and the consequences of those changes (i.e. given a cause, state a possible effect).",LO,Anatomy and Physiology II,7
AP-19-M-09-02,AP-19-M-09,AP-19-M-09-02,"*Given a disruption in the structure or function of the respiratory system (e.g., atelectasis), predict the possible factors or situations that might have created the disruption (i.e. given an effect, predict possible causes).",LO,Anatomy and Physiology II,7
AP-19-N,AP-19-1000,N - Digestive System,Module N,Folder,Anatomy and Physiology II,5
AP-19-N-01,AP-19-N,N01 - Structure and functions of the digestive system,Structure and functions of the digestive system,Subject,Anatomy and Physiology II,5
AP-19-N-01-01,AP-19-N-01,AP-19-N-01-01,Describe the major functions of the digestive system.,LO,Anatomy and Physiology II,5
AP-19-N-01-02,AP-19-N-01,AP-19-N-01-02,Explain the differences between the gastrointestinal (GI) tract (alimentary canal) and the accessory digestive organs.,LO,Anatomy and Physiology II,5
AP-19-N-01-03,AP-19-N-01,AP-19-N-01-03,"Compare and contrast mechanical digestion and chemical digestion, including where they occur in the digestive system.",LO,Anatomy and Physiology II,5
AP-19-N-01-04,AP-19-N-01,AP-19-N-01-04,Define peristalsis.,LO,Anatomy and Physiology II,5
AP-19-N-01-05,AP-19-N-01,AP-19-N-01-05,Trace the pathway of ingested substances through the gastrointestinal (GI) tract.,LO,Anatomy and Physiology II,5
AP-19-N-02,AP-19-N,N02 - General gross and microscopic anatomy of the gastrointestinal (GI) tract,General gross and microscopic anatomy of the gastrointestinal (GI) tract,Subject,Anatomy and Physiology II,5
AP-19-N-02-01,AP-19-N-02,AP-19-N-02-01,List and identify the organs that compose the gastrointestinal (GI) tract.,LO,Anatomy and Physiology II,5
AP-19-N-02-02,AP-19-N-02,AP-19-N-02-02,"Identify and describe the gross anatomic and microscopic structure and function of each of the gastrointestinal (GI) tract tunics (layers): mucosa, submucosa, muscularis (muscularis externa), and serosa or adventitia.",LO,Anatomy and Physiology II,5
AP-19-N-03,AP-19-N,N03 - Peritoneum and mesenteries,Peritoneum and mesenteries,Subject,Anatomy and Physiology II,5
AP-19-N-03-01,AP-19-N-03,AP-19-N-03-01,"Identify and describe the location, structure, and function of the visceral and parietal peritoneum, serous fluid, and the peritoneal cavity.",LO,Anatomy and Physiology II,5
AP-19-N-03-02,AP-19-N-03,AP-19-N-03-02,Define mesentery and explain its function.,LO,Anatomy and Physiology II,5
AP-19-N-03-03,AP-19-N-03,AP-19-N-03-03,"Compare and contrast the locations of the mesenteries (e.g., mesentery proper, mesocolon, lesser omentum, greater omentum).",LO,Anatomy and Physiology II,5
AP-19-N-03-04,AP-19-N-03,AP-19-N-03-04,Explain the difference between an intraperitoneal and a retroperitoneal organ.,LO,Anatomy and Physiology II,5
AP-19-N-03-05,AP-19-N-03,AP-19-N-03-05,Identify which digestive system organs are intraperitoneal or retroperitoneal.,LO,Anatomy and Physiology II,5
AP-19-N-04,AP-19-N,N04 - Oral cavity,Oral cavity,Subject,Anatomy and Physiology II,5
AP-19-N-04-01,AP-19-N-04,AP-19-N-04-01,Identify and describe the boundaries of the oral cavity.,LO,Anatomy and Physiology II,5
AP-19-N-04-02,AP-19-N-04,AP-19-N-04-02,Define mastication.,LO,Anatomy and Physiology II,5
AP-19-N-04-03,AP-19-N-04,AP-19-N-04-03,"Compare and contrast the composition and functions of the hard palate, soft palate, and uvula.",LO,Anatomy and Physiology II,5
AP-19-N-04-04,AP-19-N-04,AP-19-N-04-04,"Identify and describe the structures (e.g., taste buds, papillae) and the functions of the tongue.",LO,Anatomy and Physiology II,5
AP-19-N-04-05,AP-19-N-04,AP-19-N-04-05,Describe the structure and function of teeth.,LO,Anatomy and Physiology II,5
AP-19-N-04-06,AP-19-N-04,AP-19-N-04-06,Describe the structure and function of the salivary glands.,LO,Anatomy and Physiology II,5
AP-19-N-04-07,AP-19-N-04,AP-19-N-04-07,Describe the composition and functions of saliva.,LO,Anatomy and Physiology II,5
AP-19-N-05,AP-19-N,N05 - Anatomy of the pharynx,Anatomy of the pharynx,Subject,Anatomy and Physiology II,5
AP-19-N-05-01,AP-19-N-05,AP-19-N-05-01,Identify and describe the different regions of the pharynx with respect to the passage of air and/or food.,LO,Anatomy and Physiology II,5
AP-19-N-06,AP-19-N,N06 - Gross and microscopic anatomy of the esophagus,Gross and microscopic anatomy of the esophagus,Subject,Anatomy and Physiology II,5
AP-19-N-06-01,AP-19-N-06,AP-19-N-06-01,"Identify and describe the gross anatomy of the esophagus, including its location relative to other body structures.",LO,Anatomy and Physiology II,5
AP-19-N-06-02,AP-19-N-06,AP-19-N-06-02,Describe the general functions of the esophagus.,LO,Anatomy and Physiology II,5
AP-19-N-06-03,AP-19-N-06,AP-19-N-06-03,"Describe the anatomic specializations of the esophageal tunics (e.g., composition of the mucosa and muscularis [muscularis externa]) compared to the tunics of the rest of the GI tract.",LO,Anatomy and Physiology II,5
AP-19-N-06-04,AP-19-N-06,AP-19-N-06-04,Relate the anatomic specializations of the esophagus to the organ’s functions.,LO,Anatomy and Physiology II,5
AP-19-N-07,AP-19-N,N07 - Gross and microscopic anatomy of the stomach,Gross and microscopic anatomy of the stomach,Subject,Anatomy and Physiology II,5
AP-19-N-07-01,AP-19-N-07,AP-19-N-07-01,"Identify and describe the gross anatomy of the stomach, including its location relative to other body structures.",LO,Anatomy and Physiology II,5
AP-19-N-07-02,AP-19-N-07,AP-19-N-07-02,Describe the general functions of the stomach.,LO,Anatomy and Physiology II,5
AP-19-N-07-03,AP-19-N-07,AP-19-N-07-03,Describe the anatomic specializations of the stomach tunics compared to the tunics of the rest of the GI tract.,LO,Anatomy and Physiology II,5
AP-19-N-07-04,AP-19-N-07,AP-19-N-07-04,"Relate the anatomic specializations of the stomach tunics (e.g., number of layers of muscle in the muscularis [muscularis externa]) to the organ’s functions.",LO,Anatomy and Physiology II,5
AP-19-N-07-05,AP-19-N-07,AP-19-N-07-05,"Identify and describe the gastric glands, including their cells (e.g., parietal cells, chief cells).",LO,Anatomy and Physiology II,5
AP-19-N-07-06,AP-19-N-07,AP-19-N-07-06,"Describe the compositions, locations, and functions of the inferior esophageal (cardiac, lower esophageal) sphincter and the pyloric sphincter.",LO,Anatomy and Physiology II,5
AP-19-N-07-07,AP-19-N-07,AP-19-N-07-07,Identify gastric folds (rugae) and discuss their functional significance.,LO,Anatomy and Physiology II,5
AP-19-N-08,AP-19-N,N08 - Gross and microscopic anatomy of the small intestine,Gross and microscopic anatomy of the small intestine,Subject,Anatomy and Physiology II,5
AP-19-N-08-01,AP-19-N-08,AP-19-N-08-01,"Identify and describe the gross anatomy of the small intestine, including its location relative to other body structures.",LO,Anatomy and Physiology II,5
AP-19-N-08-02,AP-19-N-08,AP-19-N-08-02,Describe the general functions of the small intestine.,LO,Anatomy and Physiology II,5
AP-19-N-08-03,AP-19-N-08,AP-19-N-08-03,"Identify the specific segments of the small intestine (i.e., duodenum, jejunum, ileum), including their relative length.",LO,Anatomy and Physiology II,5
AP-19-N-08-04,AP-19-N-08,AP-19-N-08-04,"Describe the anatomic specializations of the small intestine tunics (e.g., circular folds [plicae circulares], villi, microvilli) compared to the tunics of the rest of the GI tract.",LO,Anatomy and Physiology II,5
AP-19-N-08-05,AP-19-N-08,AP-19-N-08-05,"Relate the anatomic specializations of the small intestine tunics (e.g., circular folds [plicae circulares], villi, microvilli) to the organ’s functions.",LO,Anatomy and Physiology II,5
AP-19-N-08-06,AP-19-N-08,AP-19-N-08-06,"Identify and describe the function of the following small intestine structures: duodenal glands (Brunner glands), intestinal glands (crypts of Lieberkuhn), and Peyer patches (lymphoid [lymphatic] nodules).",LO,Anatomy and Physiology II,5
AP-19-N-09,AP-19-N,"N09 - Gross and microscopic anatomy of the large intestine, rectum, and anal canal","Gross and microscopic anatomy of the large intestine, rectum, and anal canal",Subject,Anatomy and Physiology II,5
AP-19-N-09-01,AP-19-N-09,AP-19-N-09-01,"Identify and describe the gross anatomy of the large intestine, rectum and anal canal, including their location relative to other body structures.",LO,Anatomy and Physiology II,5
AP-19-N-09-02,AP-19-N-09,AP-19-N-09-02,Identify the specific segments and related flexures of the large intestine.,LO,Anatomy and Physiology II,5
AP-19-N-09-03,AP-19-N-09,AP-19-N-09-03,"Describe the general functions of the large intestine, rectum, and anal canal.",LO,Anatomy and Physiology II,5
AP-19-N-09-04,AP-19-N-09,AP-19-N-09-04,"Describe the specializations of the large intestine tunics (e.g., composition of the muscularis [muscularis externa]) compared to the tunics of the rest of the GI tract.",LO,Anatomy and Physiology II,5
AP-19-N-09-05,AP-19-N-09,AP-19-N-09-05,"Relate the specializations of the large intestine tunics (e.g., composition of the muscularis [muscularis externa]) to the organ’s functions.",LO,Anatomy and Physiology II,5
AP-19-N-09-06,AP-19-N-09,AP-19-N-09-06,"Compare and contrast the location, composition, and innervation (i.e., somatic versus autonomic) of the internal and external anal sphincters.",LO,Anatomy and Physiology II,5
